t_s,uc
201.6250,1571.3280
201.8750,1571.1840
202.1250,1570.8080
202.3750,1571.2640
202.6250,1571.4560
202.8750,1571.0880
203.1250,1571.9680
203.3750,1571.4400
203.6250,1571.4160
203.8750,1571.5600
204.1250,1571.8240
204.3750,1571.8640
204.6250,1571.1920
204.8750,1571.6400
205.1250,1571.8080
205.3750,1571.7440
205.6250,1572.6720
205.8750,1571.7760
206.1250,1572.7120
206.3750,1571.6880
206.6250,1572.3440
206.8750,1573.0800
207.1250,1572.4080
207.3750,1571.7680
207.6250,1572.6720
207.8750,1572.9280
208.1250,1572.1680
208.3750,1572.4800
208.6250,1572.3120
208.8750,1572.5760
209.1250,1573.3600
209.3750,1572.9680
209.6250,1572.8560
209.8750,1572.3120
210.1250,1571.5280
210.3750,1572.3120
210.6250,1572.6000
210.8750,1573.9520
211.1250,1575.0080
211.3750,1573.8400
211.6250,1575.2000
211.8750,1574.0160
212.1250,1574.4800
212.3750,1574.8640
212.6250,1574.7600
212.8750,1575.7280
213.1250,1575.4400
213.3750,1575.8640
213.6250,1575.0240
213.8750,1575.1200
214.1250,1575.4560
214.3750,1575.0320
214.6250,1574.2400
214.8750,1574.4720
215.1250,1574.6560
215.3750,1575.5760
215.6250,1575.1600
215.8750,1575.2480
216.1250,1575.1040
216.3750,1574.1040
216.6250,1575.1920
216.8750,1575.3760
217.1250,1575.8400
217.3750,1575.3040
217.6250,1575.8160
217.8750,1575.2560
218.1250,1575.7200
218.3750,1575.7840
218.6250,1575.7760
218.8750,1575.1680
219.1250,1576.0400
219.3750,1575.8320
219.6250,1575.8080
219.8750,1576.1040
220.1250,1575.6240
220.3750,1575.2240
220.6250,1575.8240
220.8750,1576.5520
221.1250,1575.6240
221.3750,1576.2880
221.6250,1576.3840
221.8750,1576.9520
222.1250,1576.0160
222.3750,1575.3840
222.6250,1575.3360
222.8750,1576.2480
223.1250,1576.1600
223.3750,1575.9920
223.6250,1575.8000
223.8750,1575.5120
224.1250,1574.9200
224.3750,1576.1920
224.6250,1576.0720
224.8750,1575.3600
225.1250,1575.8560
225.3750,1576.5200
225.6250,1575.5680
225.8750,1576.3040
226.1250,1577.0560
226.3750,1580.4720
226.6250,1588.8800
226.8750,1631.7920
227.1250,1625.5680
227.3750,1617.0240
227.6250,1630.1280
227.8750,1704.3520
228.1250,1744.8240
228.3750,1999.7280
228.6250,2255.2080
228.8750,2339.8640
229.1250,2447.1120
229.3750,2519.5520
229.6250,2554.7200
229.8750,2590.6160
230.1250,2586.1600
230.3750,2617.6000
230.6250,2629.3680
230.8750,2643.8160
231.1250,2656.2480
231.3750,2664.0880
231.6250,2669.2400
231.8750,2645.4000
232.1250,2660.9200
232.3750,2677.5440
232.6250,2659.8000
232.8750,2649.2000
233.1250,2646.2320
233.3750,2647.6160
233.6250,2632.7440
233.8750,2630.3920
234.1250,2649.4320
234.3750,2663.0560
234.6250,2667.8000
234.8750,2678.1600
235.1250,2682.8880
235.3750,2684.5440
235.6250,2694.0800
235.8750,2718.1680
236.1250,2734.8320
236.3750,2743.5040
236.6250,2736.8560
236.8750,2758.3440
237.1250,2743.4320
237.3750,2715.4480
237.6250,2729.2880
237.8750,2732.5360
238.1250,2717.4560
238.3750,2743.5200
238.6250,2769.7840
238.8750,2786.0480
239.1250,2778.4240
239.3750,2749.6800
239.6250,2750.8880
239.8750,2763.0880
240.1250,2769.8080
240.3750,2772.0880
240.6250,2763.5600
240.8750,2743.8480
241.1250,2722.5360
241.3750,2710.1920
241.6250,2706.0560
241.8750,2688.8560
242.1250,2692.3920
242.3750,2705.0480
242.6250,2720.0160
242.8750,2732.1680
243.1250,2752.1280
243.3750,2761.1520
243.6250,2763.4000
243.8750,2768.2720
244.1250,2775.7840
244.3750,2789.6080
244.6250,2797.1120
244.8750,2784.9680
245.1250,2775.9520
245.3750,2762.1840
245.6250,2769.3440
245.8750,2767.2080
246.1250,2761.3200
246.3750,2756.4800
246.6250,2754.5360
246.8750,2756.5120
247.1250,2764.5760
247.3750,2770.1360
247.6250,2789.3600
247.8750,2796.4080
248.1250,2785.8560
248.3750,2780.0320
248.6250,2794.2240
248.8750,2804.4320
249.1250,2817.3920
249.3750,2811.4800
249.6250,2799.5840
249.8750,2782.8720
250.1250,2798.3920
250.3750,2814.7040
250.6250,2826.1280
250.8750,2841.9440
251.1250,2849.2640
251.3750,2850.7360
251.6250,2856.3840
251.8750,2861.3680
252.1250,2850.7440
252.3750,2841.3200
252.6250,2835.9600
252.8750,2853.0080
253.1250,2852.0000
253.3750,2840.3440
253.6250,2825.6000
253.8750,2828.8880
254.1250,2831.5920
254.3750,2844.0560
254.6250,2840.4480
254.8750,2839.5520
255.1250,2838.3440
255.3750,2830.0720
255.6250,2819.2800
255.8750,2817.1920
256.1250,2833.6640
256.3750,2823.2720
256.6250,2822.9600
256.8750,2831.5920
257.1250,2849.9760
257.3750,2855.7920
257.6250,2851.5200
257.8750,2841.9600
258.1250,2850.0320
258.3750,2851.1440
258.6250,2854.3200
258.8750,2846.0320
259.1250,2830.7520
259.3750,2805.8400
259.6250,2800.8880
259.8750,2784.5680
260.1250,2788.7680
260.3750,2787.8960
260.6250,2786.6720
260.8750,2782.6160
261.1250,2791.5360
261.3750,2790.1200
261.6250,2764.4720
261.8750,2788.5920
262.1250,2785.1360
262.3750,2782.6240
262.6250,2786.3120
262.8750,2788.5520
263.1250,2776.4080
263.3750,2775.7360
263.6250,2772.5680
263.8750,2771.2400
264.1250,2770.0560
264.3750,2760.7280
264.6250,2765.1120
264.8750,2773.8000
265.1250,2773.8160
265.3750,2780.0160
265.6250,2777.8000
265.8750,2773.6560
266.1250,2773.9200
266.3750,2775.8800
266.6250,2772.9760
266.8750,2772.2560
267.1250,2767.5360
267.3750,2766.8240
267.6250,2764.3440
267.8750,2760.5120
268.1250,2759.2640
268.3750,2753.8480
268.6250,2751.2880
268.8750,2752.5040
269.1250,2756.0880
269.3750,2756.8800
269.6250,2753.6560
269.8750,2753.9680
270.1250,2756.8800
270.3750,2739.5440
270.6250,2545.2880
